"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","EMPAGE","25_54","PC_AGE","A","2018",77.38,
"COL","EMPAGE","25_54","PC_AGE","A","2019",76.42167,
"COL","EMPAGE","25_54","PC_AGE","A","2020",68.02417,
"RUS","EMPAGE","25_54","PC_AGE","A","2016",86.11957,
"RUS","EMPAGE","25_54","PC_AGE","A","2017",86.83315,
"RUS","EMPAGE","25_54","PC_AGE","A","2018",87.43684,
"RUS","EMPAGE","25_54","PC_AGE","A","2019",86.97839,
"RUS","EMPAGE","25_54","PC_AGE","A","2020",85.80152,
"LVA","EMPAGE","25_54","PC_AGE","A","2016",79.7,
"LVA","EMPAGE","25_54","PC_AGE","A","2017",81.275,
"LVA","EMPAGE","25_54","PC_AGE","A","2018",82.7,
"LVA","EMPAGE","25_54","PC_AGE","A","2019",83.125,
"LVA","EMPAGE","25_54","PC_AGE","A","2020",82.2,"B"
"LTU","EMPAGE","25_54","PC_AGE","A","2016",82.75,
"LTU","EMPAGE","25_54","PC_AGE","A","2017",83.375,
"LTU","EMPAGE","25_54","PC_AGE","A","2018",84.65,
"LTU","EMPAGE","25_54","PC_AGE","A","2019",85.075,
"LTU","EMPAGE","25_54","PC_AGE","A","2020",83.725,"B"
"CRI","EMPAGE","25_54","PC_AGE","A","2016",71.59731,
"CRI","EMPAGE","25_54","PC_AGE","A","2017",72.41274,
"CRI","EMPAGE","25_54","PC_AGE","A","2018",73.42256,
"CRI","EMPAGE","25_54","PC_AGE","A","2019",74.67429,
"CRI","EMPAGE","25_54","PC_AGE","A","2020",67.2751,
"EU27_2020","EMPAGE","25_54","PC_AGE","A","2016",78.125,
"EU27_2020","EMPAGE","25_54","PC_AGE","A","2017",79.05,
"EU27_2020","EMPAGE","25_54","PC_AGE","A","2018",79.9,
"EU27_2020","EMPAGE","25_54","PC_AGE","A","2019",80.55,
"EU27_2020","EMPAGE","25_54","PC_AGE","A","2020",79.8,"B"
"AUT","EMPAGE","15_24","PC_AGE","A","2016",51,
"AUT","EMPAGE","15_24","PC_AGE","A","2017",50.575,
"AUT","EMPAGE","15_24","PC_AGE","A","2018",51.35,
"AUT","EMPAGE","15_24","PC_AGE","A","2019",51.625,
"AUT","EMPAGE","15_24","PC_AGE","A","2020",50.25,"B"
"BEL","EMPAGE","15_24","PC_AGE","A","2016",22.75,"B"
"BEL","EMPAGE","15_24","PC_AGE","A","2017",22.7,
"BEL","EMPAGE","15_24","PC_AGE","A","2018",24.975,
"BEL","EMPAGE","15_24","PC_AGE","A","2019",26.575,
"BEL","EMPAGE","15_24","PC_AGE","A","2020",24.075,"B"
"CAN","EMPAGE","15_24","PC_AGE","A","2016",56,
"CAN","EMPAGE","15_24","PC_AGE","A","2017",57.11666,
"CAN","EMPAGE","15_24","PC_AGE","A","2018",57.24166,
"CAN","EMPAGE","15_24","PC_AGE","A","2019",57.78333,
"CAN","EMPAGE","15_24","PC_AGE","A","2020",49.50834,
"CZE","EMPAGE","15_24","PC_AGE","A","2016",28.625,
"CZE","EMPAGE","15_24","PC_AGE","A","2017",29.15,
"CZE","EMPAGE","15_24","PC_AGE","A","2018",28.375,
"CZE","EMPAGE","15_24","PC_AGE","A","2019",28.05,
"CZE","EMPAGE","15_24","PC_AGE","A","2020",25.125,"B"
"DNK","EMPAGE","15_24","PC_AGE","A","2016",52.3,"B"
"DNK","EMPAGE","15_24","PC_AGE","A","2017",52.9,
"DNK","EMPAGE","15_24","PC_AGE","A","2018",53.75,
"DNK","EMPAGE","15_24","PC_AGE","A","2019",55,
"DNK","EMPAGE","15_24","PC_AGE","A","2020",53.225,"B"
"FIN","EMPAGE","15_24","PC_AGE","A","2016",41.65,
"FIN","EMPAGE","15_24","PC_AGE","A","2017",42.525,
"FIN","EMPAGE","15_24","PC_AGE","A","2018",44.075,
"FIN","EMPAGE","15_24","PC_AGE","A","2019",44.625,
"FIN","EMPAGE","15_24","PC_AGE","A","2020",41.075,"B"
"FRA","EMPAGE","15_24","PC_AGE","A","2016",27.975,
"FRA","EMPAGE","15_24","PC_AGE","A","2017",28.725,
"FRA","EMPAGE","15_24","PC_AGE","A","2018",29.75,
"FRA","EMPAGE","15_24","PC_AGE","A","2019",29.6,
"FRA","EMPAGE","15_24","PC_AGE","A","2020",28.45,"B"
"DEU","EMPAGE","15_24","PC_AGE","A","2016",45.775,
"DEU","EMPAGE","15_24","PC_AGE","A","2017",46.5,
"DEU","EMPAGE","15_24","PC_AGE","A","2018",47.175,
"DEU","EMPAGE","15_24","PC_AGE","A","2019",48.45,"B"
"DEU","EMPAGE","15_24","PC_AGE","A","2020",48.3201,"E"
"GRC","EMPAGE","15_24","PC_AGE","A","2016",13,
"GRC","EMPAGE","15_24","PC_AGE","A","2017",14.15,
"GRC","EMPAGE","15_24","PC_AGE","A","2018",14,
"GRC","EMPAGE","15_24","PC_AGE","A","2019",14.55,
"GRC","EMPAGE","15_24","PC_AGE","A","2020",13.8,"B"
"HUN","EMPAGE","15_24","PC_AGE","A","2016",28.125,
"HUN","EMPAGE","15_24","PC_AGE","A","2017",28.975,
"HUN","EMPAGE","15_24","PC_AGE","A","2018",28.975,
"HUN","EMPAGE","15_24","PC_AGE","A","2019",28.525,
"HUN","EMPAGE","15_24","PC_AGE","A","2020",27.2,"B"
"ISL","EMPAGE","15_24","PC_AGE","A","2016",77.6,
"ISL","EMPAGE","15_24","PC_AGE","A","2017",75.775,
"ISL","EMPAGE","15_24","PC_AGE","A","2018",75.4,
"ISL","EMPAGE","15_24","PC_AGE","A","2019",71.65,
"ISL","EMPAGE","15_24","PC_AGE","A","2020",65.5,"B"
"IRL","EMPAGE","15_24","PC_AGE","A","2016",41.975,
"IRL","EMPAGE","15_24","PC_AGE","A","2017",39.95,"B"
"IRL","EMPAGE","15_24","PC_AGE","A","2018",40.275,
"IRL","EMPAGE","15_24","PC_AGE","A","2019",41.2,
"IRL","EMPAGE","15_24","PC_AGE","A","2020",37,"B"
"ITA","EMPAGE","15_24","PC_AGE","A","2016",16.55,
"ITA","EMPAGE","15_24","PC_AGE","A","2017",17.075,
"ITA","EMPAGE","15_24","PC_AGE","A","2018",17.675,
"ITA","EMPAGE","15_24","PC_AGE","A","2019",18.475,
"ITA","EMPAGE","15_24","PC_AGE","A","2020",16.825,"B"
"JPN","EMPAGE","15_24","PC_AGE","A","2016",42.18013,
"JPN","EMPAGE","15_24","PC_AGE","A","2017",42.56338,
"JPN","EMPAGE","15_24","PC_AGE","A","2018",45.97301,
"JPN","EMPAGE","15_24","PC_AGE","A","2019",47.49749,
"JPN","EMPAGE","15_24","PC_AGE","A","2020",46.44996,
"KOR","EMPAGE","15_24","PC_AGE","A","2016",26.93667,
"KOR","EMPAGE","15_24","PC_AGE","A","2017",27.1594,
"KOR","EMPAGE","15_24","PC_AGE","A","2018",26.17167,
"KOR","EMPAGE","15_24","PC_AGE","A","2019",26.5183,
"KOR","EMPAGE","15_24","PC_AGE","A","2020",25.19947,
"LUX","EMPAGE","15_24","PC_AGE","A","2016",24.925,
"LUX","EMPAGE","15_24","PC_AGE","A","2017",25.8,
"LUX","EMPAGE","15_24","PC_AGE","A","2018",28.4,
"LUX","EMPAGE","15_24","PC_AGE","A","2019",28.7,
"LUX","EMPAGE","15_24","PC_AGE","A","2020",24.85,"B"
"MEX","EMPAGE","15_24","PC_AGE","A","2016",40.80734,
"MEX","EMPAGE","15_24","PC_AGE","A","2017",40.75231,
"MEX","EMPAGE","15_24","PC_AGE","A","2018",40.7422,
"MEX","EMPAGE","15_24","PC_AGE","A","2019",41.58872,
"NLD","EMPAGE","15_24","PC_AGE","A","2016",60.825,
"NLD","EMPAGE","15_24","PC_AGE","A","2017",62.275,
"NLD","EMPAGE","15_24","PC_AGE","A","2018",63.925,
"NLD","EMPAGE","15_24","PC_AGE","A","2019",65.3,
"NLD","EMPAGE","15_24","PC_AGE","A","2020",62.475,"B"
"NZL","EMPAGE","15_24","PC_AGE","A","2016",53.98805,
"NZL","EMPAGE","15_24","PC_AGE","A","2017",55.00819,
"NZL","EMPAGE","15_24","PC_AGE","A","2018",56.19539,
"NZL","EMPAGE","15_24","PC_AGE","A","2019",56.36789,
"NZL","EMPAGE","15_24","PC_AGE","A","2020",55.05655,
"NOR","EMPAGE","15_24","PC_AGE","A","2016",48.475,
"NOR","EMPAGE","15_24","PC_AGE","A","2017",48.2,
"NOR","EMPAGE","15_24","PC_AGE","A","2018",49.075,
"NOR","EMPAGE","15_24","PC_AGE","A","2019",49.95,
"NOR","EMPAGE","15_24","PC_AGE","A","2020",49.325,"B"
"POL","EMPAGE","15_24","PC_AGE","A","2016",28.425,
"POL","EMPAGE","15_24","PC_AGE","A","2017",29.625,
"POL","EMPAGE","15_24","PC_AGE","A","2018",30.975,
"POL","EMPAGE","15_24","PC_AGE","A","2019",31.7,
"POL","EMPAGE","15_24","PC_AGE","A","2020",28.4,"B"
"PRT","EMPAGE","15_24","PC_AGE","A","2016",23.9,
"PRT","EMPAGE","15_24","PC_AGE","A","2017",25.875,
"PRT","EMPAGE","15_24","PC_AGE","A","2018",27.25,
"PRT","EMPAGE","15_24","PC_AGE","A","2019",28.025,
"PRT","EMPAGE","15_24","PC_AGE","A","2020",23.35,"B"
"SVK","EMPAGE","15_24","PC_AGE","A","2016",25.225,
"SVK","EMPAGE","15_24","PC_AGE","A","2017",26.925,
"SVK","EMPAGE","15_24","PC_AGE","A","2018",27.45,
"SVK","EMPAGE","15_24","PC_AGE","A","2019",24.9,
"SVK","EMPAGE","15_24","PC_AGE","A","2020",22.675,"B"
"ESP","EMPAGE","15_24","PC_AGE","A","2016",18.35,
"ESP","EMPAGE","15_24","PC_AGE","A","2017",20.475,
"ESP","EMPAGE","15_24","PC_AGE","A","2018",21.65,
"ESP","EMPAGE","15_24","PC_AGE","A","2019",22.275,
"ESP","EMPAGE","15_24","PC_AGE","A","2020",18.475,"B"
"SWE","EMPAGE","15_24","PC_AGE","A","2016",44.45,
"SWE","EMPAGE","15_24","PC_AGE","A","2017",44.925,
"SWE","EMPAGE","15_24","PC_AGE","A","2018",44.65,"B"
"SWE","EMPAGE","15_24","PC_AGE","A","2019",43.925,
"SWE","EMPAGE","15_24","PC_AGE","A","2020",39.6,"B"
"CHE","EMPAGE","15_24","PC_AGE","A","2016",62.5,
"CHE","EMPAGE","15_24","PC_AGE","A","2017",63.125,
"CHE","EMPAGE","15_24","PC_AGE","A","2018",62.6,
"CHE","EMPAGE","15_24","PC_AGE","A","2019",61.15,
"CHE","EMPAGE","15_24","PC_AGE","A","2020",59.425,"B"
"TUR","EMPAGE","15_24","PC_AGE","A","2016",34.1,
"TUR","EMPAGE","15_24","PC_AGE","A","2017",34.35,
"TUR","EMPAGE","15_24","PC_AGE","A","2018",35,
"TUR","EMPAGE","15_24","PC_AGE","A","2019",33.125,
"TUR","EMPAGE","15_24","PC_AGE","A","2020",29.175,
"GBR","EMPAGE","15_24","PC_AGE","A","2016",54.72963,
"GBR","EMPAGE","15_24","PC_AGE","A","2017",54.51221,
"GBR","EMPAGE","15_24","PC_AGE","A","2018",54.79383,
"GBR","EMPAGE","15_24","PC_AGE","A","2019",54.77883,
"GBR","EMPAGE","15_24","PC_AGE","A","2020",52.54276,
"USA","EMPAGE","15_24","PC_AGE","A","2016",49.413,
"USA","EMPAGE","15_24","PC_AGE","A","2017",50.34262,
"USA","EMPAGE","15_24","PC_AGE","A","2018",50.46012,
"USA","EMPAGE","15_24","PC_AGE","A","2019",51.18781,
"USA","EMPAGE","15_24","PC_AGE","A","2020",45.8646,
"CHL","EMPAGE","15_24","PC_AGE","A","2016",29.65233,
"CHL","EMPAGE","15_24","PC_AGE","A","2017",28.99821,
"CHL","EMPAGE","15_24","PC_AGE","A","2018",28.24936,
"CHL","EMPAGE","15_24","PC_AGE","A","2019",26.51045,
"CHL","EMPAGE","15_24","PC_AGE","A","2020",19.99103,
"EST","EMPAGE","15_24","PC_AGE","A","2016",37.475,
"EST","EMPAGE","15_24","PC_AGE","A","2017",40.55,
"EST","EMPAGE","15_24","PC_AGE","A","2018",41.7,
"EST","EMPAGE","15_24","PC_AGE","A","2019",39.7,
"EST","EMPAGE","15_24","PC_AGE","A","2020",35.325,"B"
"ISR","EMPAGE","15_24","PC_AGE","A","2016",44.28333,
"ISR","EMPAGE","15_24","PC_AGE","A","2017",44.775,
"ISR","EMPAGE","15_24","PC_AGE","A","2018",43.71667,
"ISR","EMPAGE","15_24","PC_AGE","A","2019",42.925,
"ISR","EMPAGE","15_24","PC_AGE","A","2020",38.95833,
"SVN","EMPAGE","15_24","PC_AGE","A","2016",28.625,
"SVN","EMPAGE","15_24","PC_AGE","A","2017",34.75,
"SVN","EMPAGE","15_24","PC_AGE","A","2018",35.15,
"SVN","EMPAGE","15_24","PC_AGE","A","2019",33.25,
"SVN","EMPAGE","15_24","PC_AGE","A","2020",27.05,"B"
"ZAF","EMPAGE","15_24","PC_AGE","A","2016",12.3259,
"ZAF","EMPAGE","15_24","PC_AGE","A","2017",12.5242,
"ZAF","EMPAGE","15_24","PC_AGE","A","2018",11.85098,
"ZAF","EMPAGE","15_24","PC_AGE","A","2019",11.03125,
"ZAF","EMPAGE","15_24","PC_AGE","A","2020",8.488349,
"OECD","EMPAGE","15_24","PC_AGE","A","2016",41.00194,"B"
"OECD","EMPAGE","15_24","PC_AGE","A","2017",41.53466,"B"
"OECD","EMPAGE","15_24","PC_AGE","A","2018",42.05975,"B"
"OECD","EMPAGE","15_24","PC_AGE","A","2019",42.37659,"B"
"OECD","EMPAGE","15_24","PC_AGE","A","2020",38.71727,"E"
"G-7","EMPAGE","15_24","PC_AGE","A","2016",44.56421,
"G-7","EMPAGE","15_24","PC_AGE","A","2017",45.24051,
"G-7","EMPAGE","15_24","PC_AGE","A","2018",46.00841,
"G-7","EMPAGE","15_24","PC_AGE","A","2019",46.73629,"B"
"G-7","EMPAGE","15_24","PC_AGE","A","2020",43.26941,"E"
"EA19","EMPAGE","15_24","PC_AGE","A","2016",31.425,
"EA19","EMPAGE","15_24","PC_AGE","A","2017",32.3,
"EA19","EMPAGE","15_24","PC_AGE","A","2018",33.225,
"EA19","EMPAGE","15_24","PC_AGE","A","2019",33.825,
"EA19","EMPAGE","15_24","PC_AGE","A","2020",32.025,"B"
"AUS","EMPAGE","15_24","PC_AGE","A","2016",58.34512,
"AUS","EMPAGE","15_24","PC_AGE","A","2017",58.47228,
"AUS","EMPAGE","15_24","PC_AGE","A","2018",59.84643,
"AUS","EMPAGE","15_24","PC_AGE","A","2019",60.11937,
"AUS","EMPAGE","15_24","PC_AGE","A","2020",56.81371,
"COL","EMPAGE","15_24","PC_AGE","A","2016",43.78833,
"COL","EMPAGE","15_24","PC_AGE","A","2017",43.28667,
"COL","EMPAGE","15_24","PC_AGE","A","2018",42.2475,
"COL","EMPAGE","15_24","PC_AGE","A","2019",40.6675,
"COL","EMPAGE","15_24","PC_AGE","A","2020",34.16167,
"RUS","EMPAGE","15_24","PC_AGE","A","2016",31.46622,
"RUS","EMPAGE","15_24","PC_AGE","A","2017",29.60408,
"RUS","EMPAGE","15_24","PC_AGE","A","2018",28.33984,
"RUS","EMPAGE","15_24","PC_AGE","A","2019",28.08068,
"RUS","EMPAGE","15_24","PC_AGE","A","2020",26.6496,
"LVA","EMPAGE","15_24","PC_AGE","A","2016",32.8,
"LVA","EMPAGE","15_24","PC_AGE","A","2017",32.975,
"LVA","EMPAGE","15_24","PC_AGE","A","2018",33.1,
"LVA","EMPAGE","15_24","PC_AGE","A","2019",31.8,
"LVA","EMPAGE","15_24","PC_AGE","A","2020",29.65,"B"
"LTU","EMPAGE","15_24","PC_AGE","A","2016",30.25,
"LTU","EMPAGE","15_24","PC_AGE","A","2017",30.375,
"LTU","EMPAGE","15_24","PC_AGE","A","2018",32.425,
"LTU","EMPAGE","15_24","PC_AGE","A","2019",32.9,
"LTU","EMPAGE","15_24","PC_AGE","A","2020",29.45,"B"
"CRI","EMPAGE","15_24","PC_AGE","A","2016",33.18101,
"CRI","EMPAGE","15_24","PC_AGE","A","2017",33.61591,
"CRI","EMPAGE","15_24","PC_AGE","A","2018",33.71982,
"CRI","EMPAGE","15_24","PC_AGE","A","2019",30.79197,
"CRI","EMPAGE","15_24","PC_AGE","A","2020",25.77477,
"EU27_2020","EMPAGE","15_24","PC_AGE","A","2016",31,
"EU27_2020","EMPAGE","15_24","PC_AGE","A","2017",32.025,
"EU27_2020","EMPAGE","15_24","PC_AGE","A","2018",32.8,
"EU27_2020","EMPAGE","15_24","PC_AGE","A","2019",33.375,
"EU27_2020","EMPAGE","15_24","PC_AGE","A","2020",31.425,"B"
